RevisionNumber,ISO3,CTSCode,Year,RevisionDate,Notes
10353,ITA,ECCS,2013,2026-04-01,synthetic revision
10354,JAM,ECCS,2013,2026-04-01,synthetic revision
10355,JPN,ECCS,2013,2026-04-01,synthetic revision
10356,JOR,ECCS,2013,2026-04-01,synthetic revision
10357,KAZ,ECCS,2013,2026-04-01,synthetic revision
10358,KEN,ECCS,2013,2026-04-01,synthetic revision
10359,KIR,ECCS,2013,2026-04-01,synthetic revision
10360,PRK,ECCS,2013,2026-04-01,synthetic revision
10361,KOR,ECCS,2013,2026-04-01,synthetic revision
10362,KWT,ECCS,2013,2026-04-01,synthetic revision
10363,KGZ,ECCS,2013,2026-04-01,synthetic revision
10364,LAO,ECCS,2013,2026-04-01,synthetic revision
10365,LVA,ECCS,2013,2026-04-01,synthetic revision
10366,LBN,ECCS,2013,2026-04-01,synthetic revision
10367,LSO,ECCS,2013,2026-04-01,synthetic revision
10368,LBR,ECCS,2013,2026-04-01,synthetic revision
10369,LBY,ECCS,2013,2026-04-01,synthetic revision
10370,LIE,ECCS,2013,2026-04-01,synthetic revision
10371,LTU,ECCS,2013,2026-04-01,synthetic revision
10372,LUX,ECCS,2013,2026-04-01,synthetic revision
10373,MDG,ECCS,2013,2026-04-01,synthetic revision
10374,MWI,ECCS,2013,2026-04-01,synthetic revision
10375,MYS,ECCS,2013,2026-04-01,synthetic revision
10376,MDV,ECCS,2013,2026-04-01,synthetic revision
10377,MLI,ECCS,2013,2026-04-01,synthetic revision
10378,MLT,ECCS,2013,2026-04-01,synthetic revision
10379,MHL,ECCS,2013,2026-04-01,synthetic revision
10380,MTQ,ECCS,2013,2026-04-01,synthetic revision
10381,MRT,ECCS,2013,2026-04-01,synthetic revision
10382,MUS,ECCS,2013,2026-04-01,synthetic revision
10383,MYT,ECCS,2013,2026-04-01,synthetic revision
10384,MEX,ECCS,2013,2026-04-01,synthetic revision
10385,FSM,ECCS,2013,2026-04-01,synthetic revision
10386,MDA,ECCS,2013,2026-04-01,synthetic revision
10387,MCO,ECCS,2013,2026-04-01,synthetic revision
10388,MNG,ECCS,2013,2026-04-01,synthetic revision
10389,MNE,ECCS,2013,2026-04-01,synthetic revision
10390,MSR,ECCS,2013,2026-04-01,synthetic revision
10391,MAR,ECCS,2013,2026-04-01,synthetic revision
10392,MOZ,ECCS,2013,2026-04-01,synthetic revision
10393,MMR,ECCS,2013,2026-04-01,synthetic revision
10394,NPL,ECCS,2013,2026-04-01,synthetic revision
10395,NLD,ECCS,2013,2026-04-01,synthetic revision
10396,NCL,ECCS,2013,2026-04-01,synthetic revision
10397,NZL,ECCS,2013,2026-04-01,synthetic revision
10398,NIC,ECCS,2013,2026-04-01,synthetic revision
10399,NER,ECCS,2013,2026-04-01,synthetic revision
10400,NGA,ECCS,2013,2026-04-01,synthetic revision
10401,NFK,ECCS,2013,2026-04-01,synthetic revision
10402,MKD,ECCS,2013,2026-04-01,synthetic revision
10403,NOR,ECCS,2013,2026-04-01,synthetic revision
10404,OMN,ECCS,2013,2026-04-01,synthetic revision
10405,PAK,ECCS,2013,2026-04-01,synthetic revision
10406,PLW,ECCS,2013,2026-04-01,synthetic revision
10407,PAN,ECCS,2013,2026-04-01,synthetic revision
10408,PNG,ECCS,2013,2026-04-01,synthetic revision
10409,PRY,ECCS,2013,2026-04-01,synthetic revision
10410,PER,ECCS,2013,2026-04-01,synthetic revision
10411,PHL,ECCS,2013,2026-04-01,synthetic revision
10412,POL,ECCS,2013,2026-04-01,synthetic revision
10413,PRT,ECCS,2013,2026-04-01,synthetic revision
10414,PRI,ECCS,2013,2026-04-01,synthetic revision
10415,QAT,ECCS,2013,2026-04-01,synthetic revision
10416,ROU,ECCS,2013,2026-04-01,synthetic revision
10417,RUS,ECCS,2013,2026-04-01,synthetic revision
10418,SPM,ECCS,2013,2026-04-01,synthetic revision
10419,WSM,ECCS,2013,2026-04-01,synthetic revision
10420,SMR,ECCS,2013,2026-04-01,synthetic revision
10421,STP,ECCS,2013,2026-04-01,synthetic revision
10422,SAU,ECCS,2013,2026-04-01,synthetic revision
10423,SEN,ECCS,2013,2026-04-01,synthetic revision
10424,SRB,ECCS,2013,2026-04-01,synthetic revision
10425,SYC,ECCS,2013,2026-04-01,synthetic revision
10426,SLE,ECCS,2013,2026-04-01,synthetic revision
10427,SGP,ECCS,2013,2026-04-01,synthetic revision
10428,SVK,ECCS,2013,2026-04-01,synthetic revision
10429,SVN,ECCS,2013,2026-04-01,synthetic revision
10430,SLB,ECCS,2013,2026-04-01,synthetic revision
10431,SOM,ECCS,2013,2026-04-01,synthetic revision
10432,ZAF,ECCS,2013,2026-04-01,synthetic revision
10433,SSD,ECCS,2013,2026-04-01,synthetic revision
10434,ESP,ECCS,2013,2026-04-01,synthetic revision
10435,LKA,ECCS,2013,2026-04-01,synthetic revision
10436,KNA,ECCS,2013,2026-04-01,synthetic revision
10437,LCA,ECCS,2013,2026-04-01,synthetic revision
10438,VCT,ECCS,2013,2026-04-01,synthetic revision
10439,SDN,ECCS,2013,2026-04-01,synthetic revision
10440,SUR,ECCS,2013,2026-04-01,synthetic revision
10441,SJM,ECCS,2013,2026-04-01,synthetic revision
10442,SWE,ECCS,2013,2026-04-01,synthetic revision
10443,CHE,ECCS,2013,2026-04-01,synthetic revision
10444,SYR,ECCS,2013,2026-04-01,synthetic revision
10445,TWN,ECCS,2013,2026-04-01,synthetic revision
10446,TJK,ECCS,2013,2026-04-01,synthetic revision
10447,TZA,ECCS,2013,2026-04-01,synthetic revision
10448,THA,ECCS,2013,2026-04-01,synthetic revision
10449,TLS,ECCS,2013,2026-04-01,synthetic revision
10450,TGO,ECCS,2013,2026-04-01,synthetic revision
10451,TON,ECCS,2013,2026-04-01,synthetic revision
10452,TTO,ECCS,2013,2026-04-01,synthetic revision
10453,TUN,ECCS,2013,2026-04-01,synthetic revision
10454,TKM,ECCS,2013,2026-04-01,synthetic revision
10455,TUV,ECCS,2013,2026-04-01,synthetic revision
10456,UGA,ECCS,2013,2026-04-01,synthetic revision
10457,UKR,ECCS,2013,2026-04-01,synthetic revision
10458,ARE,ECCS,2013,2026-04-01,synthetic revision
10459,GBR,ECCS,2013,2026-04-01,synthetic revision
10460,USA,ECCS,2013,2026-04-01,synthetic revision
10461,VIR,ECCS,2013,2026-04-01,synthetic revision
10462,URY,ECCS,2013,2026-04-01,synthetic revision
10463,UZB,ECCS,2013,2026-04-01,synthetic revision
10464,VUT,ECCS,2013,2026-04-01,synthetic revision
10465,VEN,ECCS,2013,2026-04-01,synthetic revision
10466,VNM,ECCS,2013,2026-04-01,synthetic revision
10467,WLF,ECCS,2013,2026-04-01,synthetic revision
10468,PSE,ECCS,2013,2026-04-01,synthetic revision
10469,ESH,ECCS,2013,2026-04-01,synthetic revision
10470,ZMB,ECCS,2013,2026-04-01,synthetic revision
10471,ZWE,ECCS,2013,2026-04-01,synthetic revision
10472,AFG,ECCS,2014,2026-04-01,synthetic revision
10473,ALB,ECCS,2014,2026-04-01,synthetic revision
10474,DZA,ECCS,2014,2026-04-01,synthetic revision
10475,ASM,ECCS,2014,2026-04-01,synthetic revision
10476,AND,ECCS,2014,2026-04-01,synthetic revision
10477,AGO,ECCS,2014,2026-04-01,synthetic revision
10478,AIA,ECCS,2014,2026-04-01,synthetic revision
10479,ATG,ECCS,2014,2026-04-01,synthetic revision
10480,ARG,ECCS,2014,2026-04-01,synthetic revision
10481,ARM,ECCS,2014,2026-04-01,synthetic revision
10482,ABW,ECCS,2014,2026-04-01,synthetic revision
10483,AUS,ECCS,2014,2026-04-01,synthetic revision
10484,AUT,ECCS,2014,2026-04-01,synthetic revision
10485,AZE,ECCS,2014,2026-04-01,synthetic revision
10486,BHS,ECCS,2014,2026-04-01,synthetic revision
10487,BHR,ECCS,2014,2026-04-01,synthetic revision
10488,BGD,ECCS,2014,2026-04-01,synthetic revision
10489,BRB,ECCS,2014,2026-04-01,synthetic revision
10490,BLR,ECCS,2014,2026-04-01,synthetic revision
10491,BEL,ECCS,2014,2026-04-01,synthetic revision
10492,BLZ,ECCS,2014,2026-04-01,synthetic revision
10493,BEN,ECCS,2014,2026-04-01,synthetic revision
10494,BTN,ECCS,2014,2026-04-01,synthetic revision
10495,BOL,ECCS,2014,2026-04-01,synthetic revision
10496,BIH,ECCS,2014,2026-04-01,synthetic revision
10497,BWA,ECCS,2014,2026-04-01,synthetic revision
10498,BRA,ECCS,2014,2026-04-01,synthetic revision
10499,VGB,ECCS,2014,2026-04-01,synthetic revision
10500,BRN,ECCS,2014,2026-04-01,synthetic revision
10501,BGR,ECCS,2014,2026-04-01,synthetic revision
10502,BFA,ECCS,2014,2026-04-01,synthetic revision
10503,CPV,ECCS,2014,2026-04-01,synthetic revision
10504,KHM,ECCS,2014,2026-04-01,synthetic revision
10505,CMR,ECCS,2014,2026-04-01,synthetic revision
10506,CAN,ECCS,2014,2026-04-01,synthetic revision
10507,CYM,ECCS,2014,2026-04-01,synthetic revision
10508,CAF,ECCS,2014,2026-04-01,synthetic revision
10509,TCD,ECCS,2014,2026-04-01,synthetic revision
10510,CHL,ECCS,2014,2026-04-01,synthetic revision
10511,HKG,ECCS,2014,2026-04-01,synthetic revision
10512,MAC,ECCS,2014,2026-04-01,synthetic revision
10513,CHN,ECCS,2014,2026-04-01,synthetic revision
10514,COL,ECCS,2014,2026-04-01,synthetic revision
10515,COM,ECCS,2014,2026-04-01,synthetic revision
10516,COD,ECCS,2014,2026-04-01,synthetic revision
10517,COG,ECCS,2014,2026-04-01,synthetic revision
10518,COK,ECCS,2014,2026-04-01,synthetic revision
10519,CRI,ECCS,2014,2026-04-01,synthetic revision
10520,HRV,ECCS,2014,2026-04-01,synthetic revision
10521,CUB,ECCS,2014,2026-04-01,synthetic revision
10522,CYP,ECCS,2014,2026-04-01,synthetic revision
10523,CZE,ECCS,2014,2026-04-01,synthetic revision
10524,DNK,ECCS,2014,2026-04-01,synthetic revision
10525,DJI,ECCS,2014,2026-04-01,synthetic revision
10526,DMA,ECCS,2014,2026-04-01,synthetic revision
10527,DOM,ECCS,2014,2026-04-01,synthetic revision
10528,ECU,ECCS,2014,2026-04-01,synthetic revision
10529,EGY,ECCS,2014,2026-04-01,synthetic revision
10530,SLV,ECCS,2014,2026-04-01,synthetic revision
10531,GNQ,ECCS,2014,2026-04-01,synthetic revision
10532,ERI,ECCS,2014,2026-04-01,synthetic revision
10533,EST,ECCS,2014,2026-04-01,synthetic revision
10534,SWZ,ECCS,2014,2026-04-01,synthetic revision
10535,ETH,ECCS,2014,2026-04-01,synthetic revision
10536,FRO,ECCS,2014,2026-04-01,synthetic revision
10537,FJI,ECCS,2014,2026-04-01,synthetic revision
10538,FIN,ECCS,2014,2026-04-01,synthetic revision
10539,FRA,ECCS,2014,2026-04-01,synthetic revision
10540,PYF,ECCS,2014,2026-04-01,synthetic revision
10541,GAB,ECCS,2014,2026-04-01,synthetic revision
10542,GMB,ECCS,2014,2026-04-01,synthetic revision
10543,GEO,ECCS,2014,2026-04-01,synthetic revision
10544,DEU,ECCS,2014,2026-04-01,synthetic revision
10545,GHA,ECCS,2014,2026-04-01,synthetic revision
10546,GIB,ECCS,2014,2026-04-01,synthetic revision
10547,GRC,ECCS,2014,2026-04-01,synthetic revision
10548,GRL,ECCS,2014,2026-04-01,synthetic revision
10549,GRD,ECCS,2014,2026-04-01,synthetic revision
10550,GLP,ECCS,2014,2026-04-01,synthetic revision
10551,GTM,ECCS,2014,2026-04-01,synthetic revision
10552,GUF,ECCS,2014,2026-04-01,synthetic revision
10553,GIN,ECCS,2014,2026-04-01,synthetic revision
10554,GNB,ECCS,2014,2026-04-01,synthetic revision
10555,GUY,ECCS,2014,2026-04-01,synthetic revision
10556,HTI,ECCS,2014,2026-04-01,synthetic revision
10557,VAT,ECCS,2014,2026-04-01,synthetic revision
10558,HND,ECCS,2014,2026-04-01,synthetic revision
10559,HUN,ECCS,2014,2026-04-01,synthetic revision
10560,ISL,ECCS,2014,2026-04-01,synthetic revision
10561,IND,ECCS,2014,2026-04-01,synthetic revision
10562,IDN,ECCS,2014,2026-04-01,synthetic revision
10563,IRN,ECCS,2014,2026-04-01,synthetic revision
10564,IRQ,ECCS,2014,2026-04-01,synthetic revision
10565,IRL,ECCS,2014,2026-04-01,synthetic revision
10566,IMN,ECCS,2014,2026-04-01,synthetic revision
10567,ISR,ECCS,2014,2026-04-01,synthetic revision
10568,ITA,ECCS,2014,2026-04-01,synthetic revision
10569,JAM,ECCS,2014,2026-04-01,synthetic revision
10570,JPN,ECCS,2014,2026-04-01,synthetic revision
10571,JOR,ECCS,2014,2026-04-01,synthetic revision
10572,KAZ,ECCS,2014,2026-04-01,synthetic revision
10573,KEN,ECCS,2014,2026-04-01,synthetic revision
10574,KIR,ECCS,2014,2026-04-01,synthetic revision
10575,PRK,ECCS,2014,2026-04-01,synthetic revision
10576,KOR,ECCS,2014,2026-04-01,synthetic revision
10577,KWT,ECCS,2014,2026-04-01,synthetic revision
10578,KGZ,ECCS,2014,2026-04-01,synthetic revision
10579,LAO,ECCS,2014,2026-04-01,synthetic revision
10580,LVA,ECCS,2014,2026-04-01,synthetic revision
10581,LBN,ECCS,2014,2026-04-01,synthetic revision
10582,LSO,ECCS,2014,2026-04-01,synthetic revision
10583,LBR,ECCS,2014,2026-04-01,synthetic revision
10584,LBY,ECCS,2014,2026-04-01,synthetic revision
10585,LIE,ECCS,2014,2026-04-01,synthetic revision
10586,LTU,ECCS,2014,2026-04-01,synthetic revision
10587,LUX,ECCS,2014,2026-04-01,synthetic revision
10588,MDG,ECCS,2014,2026-04-01,synthetic revision
10589,MWI,ECCS,2014,2026-04-01,synthetic revision
10590,MYS,ECCS,2014,2026-04-01,synthetic revision
10591,MDV,ECCS,2014,2026-04-01,synthetic revision
10592,MLI,ECCS,2014,2026-04-01,synthetic revision
10593,MLT,ECCS,2014,2026-04-01,synthetic revision
10594,MHL,ECCS,2014,2026-04-01,synthetic revision
10595,MTQ,ECCS,2014,2026-04-01,synthetic revision
10596,MRT,ECCS,2014,2026-04-01,synthetic revision
10597,MUS,ECCS,2014,2026-04-01,synthetic revision
10598,MYT,ECCS,2014,2026-04-01,synthetic revision
10599,MEX,ECCS,2014,2026-04-01,synthetic revision
10600,FSM,ECCS,2014,2026-04-01,synthetic revision
10601,MDA,ECCS,2014,2026-04-01,synthetic revision
10602,MCO,ECCS,2014,2026-04-01,synthetic revision
10603,MNG,ECCS,2014,2026-04-01,synthetic revision
10604,MNE,ECCS,2014,2026-04-01,synthetic revision
10605,MSR,ECCS,2014,2026-04-01,synthetic revision
10606,MAR,ECCS,2014,2026-04-01,synthetic revision
10607,MOZ,ECCS,2014,2026-04-01,synthetic revision
10608,MMR,ECCS,2014,2026-04-01,synthetic revision
10609,NPL,ECCS,2014,2026-04-01,synthetic revision
10610,NLD,ECCS,2014,2026-04-01,synthetic revision
10611,NCL,ECCS,2014,2026-04-01,synthetic revision
10612,NZL,ECCS,2014,2026-04-01,synthetic revision
10613,NIC,ECCS,2014,2026-04-01,synthetic revision
10614,NER,ECCS,2014,2026-04-01,synthetic revision
10615,NGA,ECCS,2014,2026-04-01,synthetic revision
10616,NFK,ECCS,2014,2026-04-01,synthetic revision
10617,MKD,ECCS,2014,2026-04-01,synthetic revision
10618,NOR,ECCS,2014,2026-04-01,synthetic revision
10619,OMN,ECCS,2014,2026-04-01,synthetic revision
10620,PAK,ECCS,2014,2026-04-01,synthetic revision
10621,PLW,ECCS,2014,2026-04-01,synthetic revision
10622,PAN,ECCS,2014,2026-04-01,synthetic revision
10623,PNG,ECCS,2014,2026-04-01,synthetic revision
10624,PRY,ECCS,2014,2026-04-01,synthetic revision
10625,PER,ECCS,2014,2026-04-01,synthetic revision
10626,PHL,ECCS,2014,2026-04-01,synthetic revision
10627,POL,ECCS,2014,2026-04-01,synthetic revision
10628,PRT,ECCS,2014,2026-04-01,synthetic revision
10629,PRI,ECCS,2014,2026-04-01,synthetic revision
10630,QAT,ECCS,2014,2026-04-01,synthetic revision
10631,ROU,ECCS,2014,2026-04-01,synthetic revision
10632,RUS,ECCS,2014,2026-04-01,synthetic revision
10633,SPM,ECCS,2014,2026-04-01,synthetic revision
10634,WSM,ECCS,2014,2026-04-01,synthetic revision
10635,SMR,ECCS,2014,2026-04-01,synthetic revision
10636,STP,ECCS,2014,2026-04-01,synthetic revision
10637,SAU,ECCS,2014,2026-04-01,synthetic revision
10638,SEN,ECCS,2014,2026-04-01,synthetic revision
10639,SRB,ECCS,2014,2026-04-01,synthetic revision
10640,SYC,ECCS,2014,2026-04-01,synthetic revision
10641,SLE,ECCS,2014,2026-04-01,synthetic revision
10642,SGP,ECCS,2014,2026-04-01,synthetic revision
10643,SVK,ECCS,2014,2026-04-01,synthetic revision
10644,SVN,ECCS,2014,2026-04-01,synthetic revision
10645,SLB,ECCS,2014,2026-04-01,synthetic revision
10646,SOM,ECCS,2014,2026-04-01,synthetic revision
10647,ZAF,ECCS,2014,2026-04-01,synthetic revision
10648,SSD,ECCS,2014,2026-04-01,synthetic revision
10649,ESP,ECCS,2014,2026-04-01,synthetic revision
10650,LKA,ECCS,2014,2026-04-01,synthetic revision
10651,KNA,ECCS,2014,2026-04-01,synthetic revision
10652,LCA,ECCS,2014,2026-04-01,synthetic revision
10653,VCT,ECCS,2014,2026-04-01,synthetic revision
10654,SDN,ECCS,2014,2026-04-01,synthetic revision
10655,SUR,ECCS,2014,2026-04-01,synthetic revision
10656,SJM,ECCS,2014,2026-04-01,synthetic revision
10657,SWE,ECCS,2014,2026-04-01,synthetic revision
10658,CHE,ECCS,2014,2026-04-01,synthetic revision
10659,SYR,ECCS,2014,2026-04-01,synthetic revision
10660,TWN,ECCS,2014,2026-04-01,synthetic revision
10661,TJK,ECCS,2014,2026-04-01,synthetic revision
10662,TZA,ECCS,2014,2026-04-01,synthetic revision
10663,THA,ECCS,2014,2026-04-01,synthetic revision
10664,TLS,ECCS,2014,2026-04-01,synthetic revision
10665,TGO,ECCS,2014,2026-04-01,synthetic revision
10666,TON,ECCS,2014,2026-04-01,synthetic revision
10667,TTO,ECCS,2014,2026-04-01,synthetic revision
10668,TUN,ECCS,2014,2026-04-01,synthetic revision
10669,TKM,ECCS,2014,2026-04-01,synthetic revision
10670,TUV,ECCS,2014,2026-04-01,synthetic revision
10671,UGA,ECCS,2014,2026-04-01,synthetic revision
10672,UKR,ECCS,2014,2026-04-01,synthetic revision
10673,ARE,ECCS,2014,2026-04-01,synthetic revision
10674,GBR,ECCS,2014,2026-04-01,synthetic revision
10675,USA,ECCS,2014,2026-04-01,synthetic revision
10676,VIR,ECCS,2014,2026-04-01,synthetic revision
10677,URY,ECCS,2014,2026-04-01,synthetic revision
10678,UZB,ECCS,2014,2026-04-01,synthetic revision
10679,VUT,ECCS,2014,2026-04-01,synthetic revision
10680,VEN,ECCS,2014,2026-04-01,synthetic revision
10681,VNM,ECCS,2014,2026-04-01,synthetic revision
10682,WLF,ECCS,2014,2026-04-01,synthetic revision
10683,PSE,ECCS,2014,2026-04-01,synthetic revision
10684,ESH,ECCS,2014,2026-04-01,synthetic revision
10685,ZMB,ECCS,2014,2026-04-01,synthetic revision
10686,ZWE,ECCS,2014,2026-04-01,synthetic revision
10687,AFG,ECCS,2015,2026-04-01,synthetic revision
10688,ALB,ECCS,2015,2026-04-01,synthetic revision
10689,DZA,ECCS,2015,2026-04-01,synthetic revision
10690,ASM,ECCS,2015,2026-04-01,synthetic revision
10691,AND,ECCS,2015,2026-04-01,synthetic revision
10692,AGO,ECCS,2015,2026-04-01,synthetic revision
10693,AIA,ECCS,2015,2026-04-01,synthetic revision
10694,ATG,ECCS,2015,2026-04-01,synthetic revision
10695,ARG,ECCS,2015,2026-04-01,synthetic revision
10696,ARM,ECCS,2015,2026-04-01,synthetic revision
10697,ABW,ECCS,2015,2026-04-01,synthetic revision
10698,AUS,ECCS,2015,2026-04-01,synthetic revision
10699,AUT,ECCS,2015,2026-04-01,synthetic revision
10700,AZE,ECCS,2015,2026-04-01,synthetic revision
10701,BHS,ECCS,2015,2026-04-01,synthetic revision
10702,BHR,ECCS,2015,2026-04-01,synthetic revision
10703,BGD,ECCS,2015,2026-04-01,synthetic revision
10704,BRB,ECCS,2015,2026-04-01,synthetic revision
10705,BLR,ECCS,2015,2026-04-01,synthetic revision
10706,BEL,ECCS,2015,2026-04-01,synthetic revision
10707,BLZ,ECCS,2015,2026-04-01,synthetic revision
10708,BEN,ECCS,2015,2026-04-01,synthetic revision
10709,BTN,ECCS,2015,2026-04-01,synthetic revision
10710,BOL,ECCS,2015,2026-04-01,synthetic revision
10711,BIH,ECCS,2015,2026-04-01,synthetic revision
10712,BWA,ECCS,2015,2026-04-01,synthetic revision
10713,BRA,ECCS,2015,2026-04-01,synthetic revision
10714,VGB,ECCS,2015,2026-04-01,synthetic revision
10715,BRN,ECCS,2015,2026-04-01,synthetic revision
10716,BGR,ECCS,2015,2026-04-01,synthetic revision
10717,BFA,ECCS,2015,2026-04-01,synthetic revision
10718,CPV,ECCS,2015,2026-04-01,synthetic revision
10719,KHM,ECCS,2015,2026-04-01,synthetic revision
10720,CMR,ECCS,2015,2026-04-01,synthetic revision
10721,CAN,ECCS,2015,2026-04-01,synthetic revision
10722,CAF,ECCS,2015,2026-04-01,synthetic revision
10723,TCD,ECCS,2015,2026-04-01,synthetic revision
10724,CHL,ECCS,2015,2026-04-01,synthetic revision
10725,HKG,ECCS,2015,2026-04-01,synthetic revision
10726,MAC,ECCS,2015,2026-04-01,synthetic revision
10727,CHN,ECCS,2015,2026-04-01,synthetic revision
10728,COL,ECCS,2015,2026-04-01,synthetic revision
10729,COM,ECCS,2015,2026-04-01,synthetic revision
10730,COD,ECCS,2015,2026-04-01,synthetic revision
10731,COG,ECCS,2015,2026-04-01,synthetic revision
10732,COK,ECCS,2015,2026-04-01,synthetic revision
10733,CRI,ECCS,2015,2026-04-01,synthetic revision
10734,HRV,ECCS,2015,2026-04-01,synthetic revision
10735,CUB,ECCS,2015,2026-04-01,synthetic revision
10736,CYP,ECCS,2015,2026-04-01,synthetic revision
10737,CZE,ECCS,2015,2026-04-01,synthetic revision
10738,DNK,ECCS,2015,2026-04-01,synthetic revision
10739,DJI,ECCS,2015,2026-04-01,synthetic revision
10740,DMA,ECCS,2015,2026-04-01,synthetic revision
10741,DOM,ECCS,2015,2026-04-01,synthetic revision
10742,ECU,ECCS,2015,2026-04-01,synthetic revision
10743,EGY,ECCS,2015,2026-04-01,synthetic revision
10744,SLV,ECCS,2015,2026-04-01,synthetic revision
10745,GNQ,ECCS,2015,2026-04-01,synthetic revision
10746,ERI,ECCS,2015,2026-04-01,synthetic revision
10747,EST,ECCS,2015,2026-04-01,synthetic revision
10748,SWZ,ECCS,2015,2026-04-01,synthetic revision
10749,ETH,ECCS,2015,2026-04-01,synthetic revision
10750,FRO,ECCS,2015,2026-04-01,synthetic revision
10751,FJI,ECCS,2015,2026-04-01,synthetic revision
10752,FIN,ECCS,2015,2026-04-01,synthetic revision
10753,FRA,ECCS,2015,2026-04-01,synthetic revision
10754,PYF,ECCS,2015,2026-04-01,synthetic revision
10755,GAB,ECCS,2015,2026-04-01,synthetic revision
